epoch: 7, step: 480, loss: 8.33,                   I2T R@1: 13.40, T2I R@1: 10.04,                    I2T R@5: 34.30, T2I R@5: 27.88,                   I2T R@10: 46.30, T2I R@10: 39.62 
epoch: 7, step: 540, loss: 7.45,                   I2T R@1: 14.00, T2I R@1: 10.66,                    I2T R@5: 33.90, T2I R@5: 28.62,                   I2T R@10: 47.40, T2I R@10: 40.50 
epoch: 7, step: 600, loss: 8.09,                   I2T R@1: 13.40, T2I R@1: 10.60,                    I2T R@5: 33.20, T2I R@5: 28.52,                   I2T R@10: 46.80, T2I R@10: 41.04 
epoch: 7, step: 660, loss: 8.29,                   I2T R@1: 13.80, T2I R@1: 9.98,                    I2T R@5: 35.40, T2I R@5: 28.48,                   I2T R@10: 47.60, T2I R@10: 41.16 
epoch: 7, step: 720, loss: 7.34,                   I2T R@1: 15.50, T2I R@1: 10.20,                    I2T R@5: 35.60, T2I R@5: 28.96,                   I2T R@10: 48.60, T2I R@10: 41.30 
epoch: 7, step: 780, loss: 7.97,                   I2T R@1: 14.40, T2I R@1: 10.50,                    I2T R@5: 34.90, T2I R@5: 29.56,                   I2T R@10: 48.50, T2I R@10: 42.68 
epoch: 7, step: 840, loss: 7.30,                   I2T R@1: 13.40, T2I R@1: 10.62,                    I2T R@5: 35.90, T2I R@5: 29.80,                   I2T R@10: 47.90, T2I R@10: 42.24 
epoch: 7, step: 900, loss: 6.36,                   I2T R@1: 15.80, T2I R@1: 10.30,                    I2T R@5: 34.90, T2I R@5: 30.10,                   I2T R@10: 48.80, T2I R@10: 42.40 
epoch: 8, step: 60, loss: 5.96,                   I2T R@1: 14.30, T2I R@1: 10.66,                    I2T R@5: 34.80, T2I R@5: 29.82,                   I2T R@10: 49.10, T2I R@10: 42.68 
epoch: 8, step: 120, loss: 4.73,                   I2T R@1: 14.20, T2I R@1: 10.64,                    I2T R@5: 35.90, T2I R@5: 30.20,                   I2T R@10: 49.80, T2I R@10: 42.30 
epoch: 8, step: 180, loss: 7.16,                   I2T R@1: 14.20, T2I R@1: 10.82,                    I2T R@5: 36.70, T2I R@5: 29.52,                   I2T R@10: 49.00, T2I R@10: 41.52 
epoch: 8, step: 240, loss: 7.67,                   I2T R@1: 14.20, T2I R@1: 10.32,                    I2T R@5: 37.30, T2I R@5: 30.08,                   I2T R@10: 49.50, T2I R@10: 42.72 
epoch: 8, step: 300, loss: 5.47,                   I2T R@1: 13.20, T2I R@1: 10.52,                    I2T R@5: 36.40, T2I R@5: 29.66,                   I2T R@10: 48.80, T2I R@10: 41.94 
epoch: 8, step: 360, loss: 8.26,                   I2T R@1: 14.10, T2I R@1: 10.52,                    I2T R@5: 35.80, T2I R@5: 29.70,                   I2T R@10: 49.50, T2I R@10: 41.98 
